Completion %,Critic Rating,Format,My Rating,Date Finished,Hours Played,Release Date,Date Started,HLTB Complete,HLTB Extras,HLTB Story,Banner URL,Developer,Platform,Poster URL,Publisher,Review,Status,Summary,Title
0,80,0,0,,0.0,2014-09-18,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/acxr54p9o1noxnjawldm.png,Harebrained Schemes,PC,https://images.igdb.com/igdb/image/upload/t_original/co4awk.png,Harebrained Schemes,,Collection,"Shadowrun: Dragonfall - Director’s Cut is a standalone release of Harebrained Schemes' critically-acclaimed Dragonfall campaign, which first premiered as a major expansion for Shadowrun Returns. The Director's Cut adds a host of new content and enhancements to the original game: 5 all-new missions, alternate endings, new music, a redesigned interface, team customization options, a revamped combat system, and more - making it the definitive version of this one-of-a-kind cyberpunk RPG experience.",Shadowrun: Dragonfall - Director's Cut
0,90,0,0,,0.0,2017-04-11,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/zhtmumf1hxlvtywxkqjg.png,Nex Entertainment,PC,https://images.igdb.com/igdb/image/upload/t_original/co1p92.png,Sega,,Collection,"A member of an ancient witch clan and possessing powers beyond the comprehension of mere mortals, Bayonetta faces-off against countless angelic enemies, many reaching epic proportions, in a game of 100% pure, unadulterated all-out action. Outlandish finishing moves are performed with balletic grace as Bayonetta flows from one fight to another. With magnificent over-the-top action taking place in stages that are a veritable theme park of exciting attractions, Bayonetta pushes the limits of the action genre, bringing to life its fast-paced, dynamic climax combat.",Bayonetta
0,86,0,0,,0.0,2006-06-01,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/nyujlsu0srmahlpssasb.png,Valve,PC,https://images.igdb.com/igdb/image/upload/t_original/co2mw3.png,Valve,,Collection,Episode One is the first in a series of games that reveal the aftermath of Half-Life 2 and launch a journey beyond City 17.,Half-Life 2: Episode One
0,0,0,0,,0.0,2005-10-27,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/poqakggroftzhxc6k7d6.png,Valve,PC,https://images.igdb.com/igdb/image/upload/t_original/co25r5.png,Valve,,Collection,"Originally planned as a section of the Highway 17 chapter of Half-Life 2, Lost Coast is a playable technology showcase that introduces High Dynamic Range lighting to the Source engine.",Half-Life 2: Lost Coast
0,70,0,0,,0.0,2016-08-31,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/u7lkil8ik5oq6u2cybkn.png,Hunter Studio,PC,https://images.igdb.com/igdb/image/upload/t_original/co1iuv.png,Another Indie,,Collection,"Lost Castle is a super cute, super hard action RPG with roguelike elements and randomized dungeons. Brimming with a host of hand drawn, humorous characters and environments that embrace retro action with modern twists.

Prologue
In its glory days, Castle Harwood was the heart of a happy land governed by wise and virtuous nobles. But those days are long gone now. Calamity has befallen these lands, and wicked magics corrupt the castle and all that surrounds it. Demons have claimed this rotten place for their domain and even the might of the empire is thwarted by their dark army... and slowly, the corruption is spreading. Castle Harwood is lost.

Yet at the heart of this nightmare, something bright glimmers and fills the hearts of the mighty with the courage needed to invade the castle. The Lost Castle is filled with the treasure of the defeated Earl and it is the promise of riches that calls you. And maybe you can do some good, too.

Key Features:
- Up to four players online and local!
- Four player Co-Op or PVP Mode
- Daily Challenges for you and your fellow Treasure Hunters!
- Randomly generated dungeons, items, enemies and bosses.
- Hardcore retro action inspired by classic beat ‘em ups.
- Gorgeous hand drawn characters and environments.
- 100+ items and 60+ potions with useful, dangerous or hilarious effects.
- 190+ weapons and more than 60+ sets of armor.
- Massive variety of skills and special attacks.
- Sacrifice dead heroes to gain new abilities.",Lost Castle
0,87,0,0,,0.0,2016-10-21,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/lhakpuiqvolnsgmh7d9q.png,Firaxis Games,PC,https://images.igdb.com/igdb/image/upload/t_original/co5r54.png,Aspyr Media,,Collection,"Civilization is a turn-based strategy game in which you attempt to build an empire to stand the test of time. Become Ruler of the World by establishing and leading a civilization from the Stone Age to the Information Age. Wage war, conduct diplomacy, advance your culture, and go head-to-head with history’s greatest leaders as you attempt to build the greatest civilization the world has ever known.",Sid Meier's Civilization VI
0,0,0,0,,0.0,2013-10-16,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/xjeqv1wahs3vuum0yekj.png,Lucky Frame,PC,https://images.igdb.com/igdb/image/upload/t_original/co30ej.png,Lucky Frame,,Collection,"An insane hybrid of a tower defense game and a procedural music toy with tons of bullets (and healthy number of Wu-Tang references and credit crunch satire).

The hit game for iOS now available on Windows and Mac! You are a budding entrepreneur, whose hotel is rather unfortunately located within the territory of Tarnation Tadstock, the Texas Tyrant. Your only defense against Tadstock’s army of seagulls, rats, yetis, and more is to build your hotel as quickly and intelligently as possible, using an array of increasingly sophisticated weapons.

The beautiful artwork, quirky storyline, and frantic gameplay all work seamlessly together with a generative music system, which creates original music depending on the player’s actions and decisions. The player becomes a composer, creating complex musical structures to defend their hotel. A vast variety of music can be generated, from delicate beach chillout to country banjo techno.",Bad Hotel
0,0,0,0,,0.0,2015-04-05,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/qqjeqiircjqqtcr94y7d.png,BeamNG,PC,https://images.igdb.com/igdb/image/upload/t_original/co1sym.png,BeamNG,,Collection,"BeamNG.drive is a realistic, immersive driving game offering near-limitless possibilities. Our soft-body physics engine simulates every component of a vehicle in real time, resulting in realistic, dynamic behavior.      
The driving feel is authentic and visceral, and crashes are realistic and violent; yet the physics are accessible enough to drive with a keyboard or gamepad while still being authentic with a full racing wheel with uncompromising realism.",BeamNG.drive
0,0,0,0,,0.0,2018-02-01,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/iql1ioflvkvgpg33cifg.png,Impact Gameworks,PC,https://images.igdb.com/igdb/image/upload/t_original/co1j2v.png,Impact Gameworks,,Collection,"Enter the magical world of Tangledeep, a beautifully polished dungeon crawler inspired by classic 16-bit RPGs! Colorful characters, a unique job system, and beautiful environments meet deep strategic gameplay and adventures that are different every time you play.",Tangledeep
0,0,0,0,,0.0,2015-03-27,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc7hdy.png,Filip Victor,PC,https://images.igdb.com/igdb/image/upload/t_original/co2htn.png,Filip Victor,,Collection,"A completely free and extensive community-developed update for Half-Life 2 featuring beautiful lighting, countless bug fixes, and a brand new Community Commentary Mode. With Half-Life 2: Update, there’s never been a better time to revisit City 17.",Half-Life 2: Update
0,79,0,0,,0.0,2013-05-15,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/nwjsa1393n1crfxsiwxt.png,11 bit studios,PC,https://images.igdb.com/igdb/image/upload/t_original/co2sl9.png,11 bit studios,,Collection,"Anomaly 2 is a sequel to the critically acclaimed Anomaly Warzone Earth. Maintaining the core elements of the original, Anomaly 2 adds new features to the single-player campaign and finally puts your skills to a test in a completely unique experience: the dynamic tower defense vs. tower offense multiplayer mode!
In the years following the invasion of Earth in 2018, the planet is overrun by alien machines. Humankind is on the verge of extinction. Banded together in huge convoys, they search the frozen tundra for food and supplies. Since the war, the roles have been reversed: now our species seems to be the Anomaly on a machine-controlled planet. Your convoy, Commander, is called Yukon.

Anomaly 2 takes the RTS tower-offense concept from Anomaly Warzone Earth to a new level. The core elements of the original – tactical planning and the on-field Commander to support troops in combat – are spiced up by a number of important new features.",Anomaly 2
0,72,0,0,,0.0,2013-07-25,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/z3sjobb5d8d524jhxboj.png,Harebrained Schemes,PC,https://images.igdb.com/igdb/image/upload/t_original/co2fhj.png,Harebrained Schemes,,Collection,"The year is 2054. Magic has returned to the world, awakening powerful creatures of myth and legend. Technology merges with flesh and consciousness. Elves, trolls, orks and dwarves walk among us, while ruthless corporations bleed the world dry. You are a shadowrunner – a mercenary living on the fringes of society, in the shadows of massive corporate arcologies, surviving day-by-day on skill and instinct alone. When the powerful or the desperate need a job done, you get it done… by any means necessary.

The unique cyberpunk-meets-fantasy world of Shadowrun has gained a huge cult following since its creation nearly 25 years ago. Now, creator Jordan Weisman returns to the world of Shadowrun, modernizing this classic game setting as a single player, turn-based tactical RPG.

With the Shadowrun Returns Editor, everyone is empowered to create and share their own stories and campaigns with the Steam Workshop community. You can even explore the entire Shadowrun Returns Seattle campaign in the Editor directly – see how it was built and borrow as much as you need to jump-start your own creations! No advanced coding or art skills are required to create content using the SRR Editor.",Shadowrun Returns
0,85,0,0,,0.0,2015-06-24,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/mhznksylym6skphqjysd.png,Sam Barlow,PC,https://images.igdb.com/igdb/image/upload/t_original/co2gzl.png,Sam Barlow,,Collection,"Her Story is the new video game from Sam Barlow, creator of Silent Hill: Shattered Memories and Aisle. A crime fiction game with non-linear storytelling, Her Story revolves around a police database full of live action video footage. It stars Viva Seifert, actress and one half of the band Joe Gideon and the Shark.",Her Story
0,0,0,0,,0.0,2013-08-15,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/gg5wl1sugeyaebdeimvz.png,Team17,PC,https://images.igdb.com/igdb/image/upload/t_original/co1xri.png,Team17,,Collection,"Worms Clan Wars is an artillery-strategy game developed in the Worms series.

Many gameplay features from previous Worms games return, such as water mechanics and Physics Objects. The classes system which was introduced in Worms Revolution also returned. A day and night system was also introduced.

Customisation has a large role. Players can create emblems, team flags and landscapes with the landscape editor. With Steam Workshop Integration players can create custom content for their worms.

Many weapons such as the Concrete Donkey, Holy Hand Grenade and Bovine Blitz (from Worms 4 and Worms: Ultimate Mayhem) return. New weapons include Mega Mortar, Gravedigger, and The Equalizer.

Worms Clan Wars features WormNET which serves as a lobby and chat system allowing players to keep in touch. Clan systems will play a large role during multiplayer. A companion app as well as a Web Portal allows players to track their multiplayer statistics when offline or on the go.",Worms Clan Wars
