Completion %,Critic Rating,Format,My Rating,Date Finished,Hours Played,Release Date,Date Started,HLTB Complete,HLTB Extras,HLTB Story,Banner URL,Developer,Platform,Poster URL,Publisher,Review,Status,Summary,Title
0,74,0,0,,0.0,2014-10-31,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/dhlgsuatl1ltr7oms32c.png,SCE Japan Studio,Vita,https://images.igdb.com/igdb/image/upload/t_original/co2h0f.png,Sony Computer Entertainment,,Backlog,"In the not-too-distant future, atmospheric pollution has devastated the earth and resources have become scarce. Harsh new penal communities have formed in order to survive… The communities, known as Panopticons, battle to secure what precious few resources remain.

Born into incarceration, you are forced to fight for your freedom in dangerous missions. Work together with up to 4-player co-op in a frenetic blend of action and strategy as you fight to rescue civilians in possession of valuable rival Panopticon knowledge. Complete your missions, reduce your sentence, earn your freedom.",Freedom Wars
0,80,0,0,,0.0,2014-05-09,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/ecmixpafvlefv912xumh.png,SCE Santa Monica Studio,Vita,https://images.igdb.com/igdb/image/upload/t_original/co2enh.png,Sony Computer Entertainment,,Backlog,"God of War Collection brings the nonstop action of God of War and God of War II to modern consoles in HD.

Experience the brutal world of ancient Greece as the legendary Spartan Kratos seeks revenge on Ares, the God of War, and tries to accomplish what no mortal has ever done... alter the course of Fate itself.",God of War Collection
0,82,0,0,,0.0,2012-06-13,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/gakeqpdgmhwwr0ssput4.png,SCE Japan Studio,Vita,https://images.igdb.com/igdb/image/upload/t_original/co5tgy.png,Sony Computer Entertainment,,Backlog,"Gain a new perspective as you take on the role of Kat, a strong-willed girl seeking the means to protect her future in a world that’s crumbling to pieces. Tilt and move the PlayStation Vita System, taking gravity into your own hands to deliver devastating attacks, uncover the secrets to your past and explore a mysterious world.",Gravity Rush
0,75,0,0,,0.0,2012-11-21,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/uy7ka2kopqzovmhx2i9l.png,BlitWorks,Vita,https://images.igdb.com/igdb/image/upload/t_original/co2dzv.png,Sega,,Backlog,"Jet Set Radio HD is the latest remaster in a string of Dreamcast ""hits"" to see new life on download platforms, but Sega has been insistent that they've learned its lessons. The publisher has emphasized how hard it's trying to get things right this time, and for many, it couldn't have chosen a better game.

Jet Set Radio was part of Sega's onslaught of new properties with an emphasis on flash and style during the second wave of Dreamcast software, but it might be one of the more obscure. It's a game that almost everyone has heard of, but I think few have actually played. This was remedied somewhat with 2002's Xbox sequel Jet Set Radio Future. Unlike Sonic Adventure or the arcade hit Crazy Taxi, Jet Set Radio HD is the chance for many to finally play a game they've only heard about.

Nostalgia has the side effect of high expectations though, and Jet Set Radio HD just can't meet them. While the flash and style of Jet Set Radio HD remains untouched and unvarnished by a dozen years of progress, the rest of it can't stand up to scrutiny. Squirrely controls, camera catastrophes, and nonsensical level design make Jet Set Radio HD a better memory than game.",Jet Set Radio
0,80,0,0,,0.0,2014-09-03,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/qxvawdfm0infdpgooxvm.png,Hello Games,Vita,https://images.igdb.com/igdb/image/upload/t_original/co2s1j.png,Hello Games,,Backlog,"Can you put the world’s most determined stuntman back into the limelight? Combo, boost and pull ludicrous stunts as Joe attempts to race his way back into the record books in over 100 eye-popping levels. Leap school buses full of screaming kids and pools of ravenous sharks! Dodge spikes and mousetraps! Speed through coin dashes and beat Team Nasty in nip-and-tuck races!",Joe Danger
0,0,0,0,,0.0,2015-08-28,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/zo2iit1ov9oa7aeufmop.png,,Vita,https://images.igdb.com/igdb/image/upload/t_original/co2541.png,,,Backlog,"In the near future a terrorist mastermind, known only as ‘The End’, threatens humanity with nuclear armageddon. A special task force, the S.E.A.L.E.D team, are the only ones who can stop him: a group of young combatants with incredible abilities and each with a mysterious past.",Lost Dimension
0,0,0,0,,0.0,2012-06-29,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/sc8sof.png,,Vita,https://images.igdb.com/igdb/image/upload/t_original/co2le8.png,,,Backlog,"This is a compilation of remastered ports of Metal Gear video games released for the PlayStation 3 and Xbox 360 in 2011 and the PlayStation Vita in 2012. The compilation contains Metal Gear Solid 2: Sons of Liberty and Metal Gear Solid 3: Snake Eater, with the individual games all branded as HD Edition.",Metal Gear Solid HD Edition: 2 & 3
0,55,0,0,,0.0,2014-05-28,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/kfei13mkvmyaeasibpmz.png,ZeroDiv,Vita,https://images.igdb.com/igdb/image/upload/t_original/co21cu.png,Aksys Games,,Backlog,"Mind Zero is an action-packed dungeon-crawler RPG. Play as Kei, a high school student whose life turns upside down when he forms a contract with a “MIND,” a weapon/being with deadly powers. With the government and other forces trailing him and his friends, Kei will need to discover the secret behind “MIND.” Will these newfound powers help him or ultimately be his doom?",Mind Zero
0,83,0,0,,0.0,2017-09-22,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/mphkjtx5di98l6wz7t4s.png,Compile Heart,Vita,https://images.igdb.com/igdb/image/upload/t_original/co1n9r.png,Compile Heart,,Backlog,"""Beware! The Nightmare monster stalks you as you navigate this dungeon-crawling RPG. Stand your ground, or use traps to slow down the insatiable monsters and escape to fight another day. You’ll fight in turn-based battles and can boost up your allies with blood transformations. If you solve the dungeons’ mysteries and satisfy the prison’s desires, you just might make it out alive!""",Mary Skelter: Nightmares
0,0,0,0,,0.0,2016-06-24,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/hkg63ccqtrd1oyt3vnh4.png,,Vita,https://images.igdb.com/igdb/image/upload/t_original/co25uq.png,,,Backlog,"Odin Sphere: Leifthrasir is an enhanced HD remake of Odin Sphere game for PlayStation 2. Many various adjustments and changes were made in gameplay, considering comments from people who played the original game. While this is enhanced version of the original and it's trying to stay true to it, there are new gameplay and story elements presented in this release, some of which include new boss fights, new attack moves, new background music, and new map area to explore. While the initial idea of the developers was to make just n HD remastered release, it ended up being more of a re-created game version. As such, the game offers both classic mode as well as refined mode with all new elements and new gameplay.",Odin Sphere: Leifthrasir
0,0,0,0,,0.0,2015-08-28,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/x1px4xh0a1xs555f4hhm.png,,Vita,https://images.igdb.com/igdb/image/upload/t_original/co27nj.png,,,Backlog,"Enjoy the original story of ONE PIECE from Fuschia village, where everything has started, to the kingdom of Dressrosa, a mysterious island dominated by the evil Donquixote.

Will your resolution be strong enough to defeat the most dangerous foes, including Doflamingo, Hordy. Jones, Ceasar. Clown and many more?

Gather every member of the Straw Hat Crew, like in the original story, sail to the most emblematic places and enter the most epic battles: Marineford, Fish-Man Island, Punk Hazard and Dressrosa!",One Piece: Pirate Warriors 3
0,78,0,0,,0.0,2016-09-16,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/xluivyeyzabt2cm5xhqi.png,5pb.,Vita,https://images.igdb.com/igdb/image/upload/t_original/co24qy.png,5pb.,,Backlog,"In a world where psychological states can be quantified, every choice has consequences, victims can become criminals, and the very nature of truth can warp and shift. Can detectives Nadeshiko Kugatachi and Takuma Tsurugi remain on the path of justice as they face the ugly truths of humanity?",Psycho-Pass: Mandatory Happiness
0,63,0,0,,0.0,2014-05-01,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/kghihcfq30td3qi2bekj.png,"GungHo Online Entertainment, Inc.",Vita,https://images.igdb.com/igdb/image/upload/t_original/co3j3t.png,XSEED Games,,Backlog,"Ragnarok Odyssey Ace is a completely evolved version of the popular giant-hunting game released on PlayStation Vita, adding a wealth of new content and features and introducing a PlayStation 3 version. New job-specific Ace skills change the battle dynamic significantly, while the addition of hirable in-game mercenaries ensures that players can have a battle party to take on the toughest foes even when they can't get online. The new Yggdrasil Tower, with its randomly generated levels, along with a consistent supply of new online quests, ensures that there will always be unique content each time the game is played.",Ragnarok Odyssey Ace
0,0,0,0,,0.0,2016-01-26,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/tfoxczciedeg8p8vqb7r.png,Mighty Rabbit Studios,Vita,https://images.igdb.com/igdb/image/upload/t_original/co2965.png,"Joystick Labs, LLC",,Backlog,"Saturday Morning RPG is an episodic JRPG set in world heavily inspired by 1980s Saturday morning cartoons and pop culture. Players take the role of Martin ""Marty"" Michael Hall, an average high-school student who has just been granted an incredible power - a power that ultimately leads him to attract the ire of the world's most notorious villain, Commander Hood! Saturday Morning RPG features a full soundtrack by legendary composer Vince DiCola (Transformers: The Animated Movie, Rocky IV) and his composing partner, Kenny Meriedeth (contributor for DuckTales, Power Rangers, X-Men, and others).",Saturday Morning RPG
0,0,0,0,,0.0,2018-02-15,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/xunc9o8wavkyzmbjodmx.png,,Vita,https://images.igdb.com/igdb/image/upload/t_original/co1y8m.png,,,Backlog,"""The memorable adventure of Randi, Primm and Popoi is reborn as ""Secret of Mana""!
Embark on an action-packed, worldwide adventure in this 3D remake.""",Secret of Mana
0,0,0,0,,0.0,2019-12-09,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/ve37el2bqqsbmpc19g0o.png,,Vita,https://images.igdb.com/igdb/image/upload/t_original/co2gsx.png,,,Backlog,"Shovel Knight: Treasure Trove is the full and complete edition of Shovel Knight, a sweeping classic action-adventure game series with awesome gameplay, memorable characters, and an 8-bit retro aesthetic! Run, jump, and battle as Shovel Knight, wielder of the Shovel Blade, in a quest for his lost beloved. Take down the nefarious knights of the Order of No Quarter and confront their menacing leader, The Enchantress.

But that’s not everything! Shovel Knight: Treasure Trove also features four additional games all unto themselves! Take control of Plague Knight, Specter Knight, and King Knight on adventures of their own or battle each other in a local four player Showdown. Together, they form a grand and sweeping saga!

With Shovel Knight: Treasure Trove, you get it all. Play with a friend in Shovel of Hope's cooperative campaign, test your mettle in full-featured challenge modes, battle together in Showdown, and change the game with Body Swap mode. Uphold the virtues of Shovelry, earn relics and riches, and discover the true meaning of shovel justice!",Shovel Knight: Treasure Trove
0,84,0,0,,0.0,2014-04-16,,0.0,0.0,0.0,https://images.igdb.com/igdb/image/upload/t_original/xvtxt9ruktks1fkcszwn.png,Sucker Punch Productions,Vita,https://images.igdb.com/igdb/image/upload/t_original/co2g8d.png,Sony Computer Entertainment,,Backlog,"The Sly Collection features three action-packed classic hits: Sly Cooper and the Thievius Racconus, Sly 2: Band of Thieves and Sly 3: Honor Among Thieves fully remastered in high definition.

The Sly Collection sees the mischievous raccoon and his gang of eccentric friends pull off daring heists in this entertaining platformer adventure. Packed full with mini-games and thrilling missions from across the globe, The Sly Collection masterfully blends stealth, thievery, combat, strategy and exploration into one huge world.",The Sly Collection
